product_id,product_name,department,Category,Product_type,final_price,discount_percentage,rating,rating_count,price_segment,engagement_level,performance_segment
B0989W6J2F,ENEM Sealing Machine | 12 Inch (300 mm) | 1 Year Warranty | Full Customer Support | Beep Sound Function | Plastic Packing Machine | Plastic Bag Sealing Machine | Heat Sealer Machine | Plastic Sealing Machine | Blue | Made in India,Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,1595.0,11,4.0,2877.0,Mid-Range,Medium Engagement,Low Performer
B0B84KSH3X,Wipro Vesta 1200 Watt GD203 Heavyweight Automatic Dry Iron| Quick Heat Up| Anti bacterial German Weilburger Double Coated Black Soleplate |2 Years Warranty,Home & Kitchen,Kitchen & HomeAppliances,Irons,1049.0,46,3.8,250.0,Mid-Range,Low Engagement,Low Performer
B08HLC7Z3G,"Inalsa Electric Kettle Prism Inox - 1350 W with LED Illumination & Boro-Silicate Body, 1.8 L Capacity along with Cordless Base, 2 Year Warranty (Black)",Home & Kitchen,Kitchen & HomeAppliances,Kettle&ToasterSets,1182.0,61,4.2,5178.0,Mid-Range,Medium Engagement,Star Product
B0BN6M3TCM,"VRPRIME Lint Roller Lint Remover for Clothes, Pet | 360 Sheets Reusable Sticky Easy-Tear Sheet Brush for Clothes, Furniture, Carpet, Dog Fur, Sweater, Dust & Dirt (4 Rolls - 90 Sheet Each Roll)",Home & Kitchen,Kitchen & HomeAppliances,LintShavers,499.0,50,4.6,79.0,Budget,Low Engagement,Hidden Gem
B01L6MT7E0,"Philips AC1215/20 Air purifier, removes 99.97% airborne pollutants, 4-stage filtration with True HEPA filter (white)",Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,8799.0,27,4.1,4157.0,Premium,Medium Engagement,Low Performer
B0B9F9PT8R,"Eopora PTC Ceramic Fast Heating Room Heater for Bedroom, 1500/1000 Watts Room Heater for Home, Electric Heater, Electric Fan Heater for Home Office Bedroom (White)",Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,1529.0,49,3.3,29.0,Mid-Range,Low Engagement,Low Performer
B0883LQJ6B,"Usha Goliath GO1200WG Heavy Weight 1200-Watt Dry Iron, 1.8 Kg(Red)",Home & Kitchen,Kitchen & HomeAppliances,Irons,1199.0,29,4.2,4580.0,Mid-Range,Medium Engagement,Hidden Gem
B099Z83VRC,"Wipro Vesta Electric Egg Boiler, 360 Watts, 3 Boiling Modes, Stainless Steel Body and Heating Plate, Boils up to 7 Eggs at a time, Automatic Shut Down, White, Standard (VB021070)",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,1052.0,41,4.3,1404.0,Mid-Range,Medium Engagement,Hidden Gem
B00S9BSJC8,Philips Viva Collection HR1832/00 1.5-Litre400-Watt Juicer (Ink Black),Home & Kitchen,Kitchen & HomeAppliances,ColdPressJuicers,6499.0,28,4.3,2810.0,Premium,Medium Engagement,Hidden Gem
B0B4SJKRDF,Kitchenwell Multipurpose Portable Electronic Digital Weighing Scale Weight Machine | Weight Machine | 10 Kg,Home & Kitchen,Kitchen & HomeAppliances,DigitalScales,239.0,0,4.3,7.0,Budget,Low Engagement,Hidden Gem
B0BM4KTNL1,"FIGMENT Handheld Milk Frother Rechargeable, 3-Speed Electric Frother for Coffee with 2 Whisks and Coffee Decoration Tool, Coffee Frother Mixer, CRESCENT ENTERPRISES VRW0.50BK (A1)",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,699.0,56,4.7,1729.0,Budget,Medium Engagement,Hidden Gem
B08S6RKT4L,"Balzano High Speed Nutri Blender/Mixer/Smoothie Maker - 500 Watt - Silver, 2 Jar",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,2599.0,39,4.4,2116.0,Mid-Range,Medium Engagement,Hidden Gem
B09SZ5TWHW,"Swiss Military VC03 Wireless Car Vacuum Cleaner | Wireless Vacuum Cleaner for Home, Car, Living Room | Wireless Vacuum Cleaner Dust Collection/Lighting Car Pet Hair Vacuum with Powerful Motor",Home & Kitchen,Kitchen & HomeAppliances,Vacuums,1547.0,46,3.9,463.0,Mid-Range,Low Engagement,Low Performer
B0BLC2BYPX,"Zuvexa USB Rechargeable Electric Foam Maker - Handheld Milk Wand Mixer Frother for Hot Milk, Hand Blender Coffee, Egg Beater (Black)",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,499.0,62,4.7,54.0,Budget,Low Engagement,Hidden Gem
B00P0R95EA,Usha IH2415 1500-Watt Immersion Heater (Silver),Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,510.0,20,4.1,7229.0,Budget,Medium Engagement,Low Performer
B07W4HTS8Q,ACTIVA Instant 3 LTR 3 KVA SPECIAL Anti Rust Coated Tank Geyser with Full ABS Body with 5 Year Warranty Premium (White),Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,1899.0,50,3.8,3842.0,Mid-Range,Medium Engagement,Low Performer
B078JBK4GX,"Havells Instanio 1-Litre 3KW Instant Water Heater (Geyser), White Blue",Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,2599.0,43,4.4,646.0,Mid-Range,Low Engagement,Hidden Gem
B08S7V8YTN,"Lifelong 2-in1 Egg Boiler and Poacher 500-Watt (Transparent and Silver Grey), Boil 8 eggs, Poach 4 eggs, Easy to clean| 3 Boiling Modes, Stainless Steel Body and Heating Plate, Automatic Turn-Off",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,1199.0,66,4.3,1802.0,Mid-Range,Medium Engagement,Hidden Gem
B07H5PBN54,"INDIAS®™ Electro-Instant Water Geyser A.B.S. Body Shock Proof Can be Used in Bathroom, Kitchen, wash Area, Hotels, Hospital etc.",Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,999.0,62,3.4,252.0,Budget,Low Engagement,Low Performer
B07YCBSCYB,AmazonBasics Induction Cooktop 1600 Watt (Black),Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,1999.0,39,4.2,780.0,Mid-Range,Low Engagement,Hidden Gem
B098T9CJVQ,"Sui Generis Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk, Milk Frother, Electric Coffee Beater, Egg Beater, Latte Maker, Mini Hand Blender Cappuccino Maker (Multicolor)",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,210.0,70,3.7,74.0,Budget,Low Engagement,Low Performer
B01KCSGBU2,"Philips Air Purifier Ac2887/20,Vitashield Intelligent Purification,Long Hepa Filter Life Upto 17000 Hours,Removes 99.9% Airborne Viruses & Bacteria,99.97% Airborne Pollutants,Ideal For Master Bedroom",Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,14499.0,38,4.3,2026.0,Premium,Medium Engagement,Hidden Gem
B095XCRDQW,"Esquire Laundry Basket Brown, 50 Ltr Capacity(Plastic)",Home & Kitchen,HomeStorage & Organization,SprayBottles,950.0,41,4.3,5911.0,Budget,Medium Engagement,Star Product
B09CTWFV5W,"PHILIPS Air Fryer HD9200/90, uses up to 90% less fat, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large",Home & Kitchen,Kitchen & HomeAppliances,AirFryers,7199.0,28,4.4,1964.0,Premium,Medium Engagement,Hidden Gem
B0B7NWGXS6,Havells Bero Quartz Heater Black 800w 2 Heat Settings 2 Year Product Warranty,Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,2439.0,4,4.1,25.0,Mid-Range,Low Engagement,Low Performer
B07DZ986Q2,"Philips EasyTouch Plus Standing Garment Steamer GC523/60 - 1600 Watt, 5 Steam Settings, Up to 32 g/min steam, with Double Pole",Home & Kitchen,Kitchen & HomeAppliances,Irons,7799.0,13,4.0,3160.0,Premium,Medium Engagement,Low Performer
B07KKJPTWB,"Brayden Chopro, Electric Vegetable Chopper for Kitchen with 500 ML Capacity, 400 Watts Copper Motor and 4 Bi-Level SS Blades (Black)",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,1599.0,20,4.4,1558.0,Mid-Range,Medium Engagement,Hidden Gem
B071R3LHFM,"Wonderchef Nutri-blend Mixer, Grinder & Blender | Powerful 400W 22000 RPM motor | Stainless steel Blades | 3 unbreakable jars | 2 Years warranty | Online recipe book by Chef Sanjeev Kapoor | Black",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,2899.0,47,3.8,8958.0,Mid-Range,Medium Engagement,Mass but Risky
B086X18Q71,Usha Janome Dream Stitch Automatic Zig-Zag Electric Sewing Machine with 14 Stitch Function (White and Blue) with Free Sewing KIT Worth RS 500,Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,9799.0,19,4.3,13251.0,Premium,High Engagement,Star Product
B07WVQG8WZ,Black+Decker Handheld Portable Garment Steamer 1500 Watts with Anti Calc (Violet),Home & Kitchen,Kitchen & HomeAppliances,Irons,3299.0,34,3.8,1393.0,Mid-Range,Medium Engagement,Low Performer
B0BFBNXS94,"Personal Size Blender, Portable Blender, Battery Powered USB Blender, with Four Blades, Mini Blender Travel Bottle for Juice, Shakes, and Smoothies (Pink)",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,669.0,55,2.3,13.0,Budget,Low Engagement,Low Performer
B071113J7M,Sujata Powermatic Plus 900 Watts Juicer Mixer Grinder,Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,5890.0,22,4.5,7241.0,Premium,Medium Engagement,Star Product
B09YLWT89W,"Sure From Aquaguard Delight NXT RO+UV+UF+Taste Adjuster(MTDS),6L water purifier,8 stages purification,Suitable for borewell,tanker,municipal water(Black) from Eureka Forbes",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,9199.0,49,4.0,16020.0,Premium,High Engagement,Low Performer
B0814LP6S9,"PrettyKrafts Laundry Basket for clothes with Lid & Handles, Toys Organiser, 75 Ltr Grey",Home & Kitchen,HomeStorage & Organization,SprayBottles,351.0,68,3.7,1470.0,Budget,Medium Engagement,Low Performer
B07BKSSDR2,Dr Trust Electronic Kitchen Digital Scale Weighing Machine (Blue),Health & PersonalCare,HomeMedicalSupplies & Equipment,DigitalBathroomScales,899.0,53,4.0,3663.0,Budget,Medium Engagement,Low Performer
B09VGS66FV,"Tesora - Inspired by you Large Premium Electric Kettle 1.8L, Stainless Steel Inner Body - Auto Power Cut, Boil Dry Protection & Cool Touch Double Wall, Portable | 1500 Watts |1 Year Warranty | (White)",Home & Kitchen,Kitchen & HomeAppliances,Kettle&ToasterSets,1349.0,27,4.4,638.0,Mid-Range,Low Engagement,Hidden Gem
B07RCGTZ4M,"AGARO Ace 1600 Watts, 21.5 kPa Suction Power, 21 litres Wet & Dry Stainless Steel Vacuum Cleaner with Blower Function and Washable Dust Bag",Home & Kitchen,Kitchen & HomeAppliances,Vacuums,6236.0,38,4.1,3552.0,Premium,Medium Engagement,Low Performer
B0747VDH9L,"INALSA Hand Blender 1000 Watt with Chopper, Whisker, 600 ml Multipurpose Jar|Variable Speed And Turbo Speed Function |100% Copper Motor |Low Noise |ANTI-SPLASH TECHNOLOGY|2 Year Warranty",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,2742.0,31,4.4,11148.0,Mid-Range,High Engagement,Star Product
B08XLR6DSB,"akiara - Makes life easy Electric Handy Sewing/Stitch Handheld Cordless Portable White Sewing Machine for Home Tailoring, Hand Machine | Mini Silai | White Hand Machine with Adapter",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,721.0,52,3.1,2449.0,Budget,Medium Engagement,Low Performer
B08H6CZSHT,"Philips EasySpeed Plus Steam Iron GC2145/20-2200W, Quick Heat Up with up to 30 g/min steam, 110 g steam Boost, Scratch Resistant Ceramic Soleplate, Vertical steam & Drip-Stop",Home & Kitchen,Kitchen & HomeAppliances,Irons,2903.0,12,4.3,2299.0,Mid-Range,Medium Engagement,Hidden Gem
B07CVR2L5K,"INALSA Electric Chopper Bullet- 400 Watts with 100% Pure Copper Motor| Chop, Mince, Puree, Dice | Twin Blade Technology| 900 ml Capacity| One Touch Operation, 1.30mtr Long Power Cord (Black/Silver)",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,1656.0,39,4.4,6027.0,Mid-Range,Medium Engagement,Star Product
B09J4YQYX3,"Borosil Electric Egg Boiler, 8 Egg Capacity, For Hard, Soft, Medium Boiled Eggs, Steamed Vegetables, Transparent Lid, Stainless Steel Exterior (500 Watts)",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,1399.0,39,4.4,461.0,Mid-Range,Low Engagement,Hidden Gem
B0B2DD8BQ8,Wipro Vesta Grill 1000 Watt Sandwich Maker |Dual function-SW Maker&Griller|Non stick Coat -BPA&PTFE Free |Auto Temp Cut-off| Height Control -180ᶿ&105ᶿ |2 year warranty|SS Finish|Standard size,Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,2079.0,33,4.1,282.0,Mid-Range,Low Engagement,Low Performer
B0123P3PWE,Rico IRPRO 1500 Watt Japanese Technology Electric Water Heater Immersion Rod Shockproof Protection & Stainless Steel Heating Element for Instant Heating| ISI Certified 1 Year Replacement Warranty,Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,999.0,7,4.1,9275.0,Budget,Medium Engagement,Low Performer
B08HDCWDXD,"Eureka Forbes Active Clean 700 Watts Powerful Suction & Blower Vacuum Cleaner with Washable HEPA Filter & 6 Accessories,1 Year Warranty,Compact,Light Weight & Easy to use (Red & Black)",Home & Kitchen,Kitchen & HomeAppliances,Vacuums,3179.0,55,4.0,743.0,Mid-Range,Low Engagement,Low Performer
B0836JGZ74,"CSI INTERNATIONAL® Instant Water Geyser, Water Heater, Portable Water Heater, Geyser Made of First Class ABS Plastic 3KW (White)",Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,1049.0,58,3.6,328.0,Mid-Range,Low Engagement,Low Performer
B0BCKJJN8R,Hindware Atlantic Xceed 5L 3kW Instant Water Heater with Copper Heating Element and High Grade Stainless Steel Tank,Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,3599.0,51,3.9,942.0,Mid-Range,Low Engagement,Low Performer
B008P7IF02,Morphy Richards New Europa 800-Watt Espresso and Cappuccino 4-Cup Coffee Maker (Black),Home & Kitchen,Kitchen & HomeAppliances,MeasuringSpoons,4799.0,17,3.9,3815.0,Mid-Range,Medium Engagement,Low Performer
B08CNLYKW5,"Lifelong Power - Pro 500 Watt 3 Jar Mixer Grinder with 3 Speed Control and 1100 Watt Dry Non-Stick soleplate Iron Super Combo (White and Grey, 1 Year Warranty)",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,1699.0,50,3.8,7988.0,Mid-Range,Medium Engagement,Mass but Risky
B08C7TYHPB,"iBELL Castor CTEK15L Premium 1.5 Litre Stainless Steel Electric Kettle,1500W Auto Cut-Off Feature,Silver",Home & Kitchen,Kitchen & HomeAppliances,Kettle&ToasterSets,664.0,55,4.1,925.0,Budget,Low Engagement,Low Performer
B08VJFYH6N,"BAJAJ PYGMY MINI 110 MM 10 W HIGH SPEED OPERATION, USB CHARGING, MULTI-CLIP FUNCTION PERSONAL FAN",Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,948.0,41,4.1,4370.0,Budget,Medium Engagement,Low Performer
B08235JZFB,"Crompton InstaGlide 1000-Watts Dry Iron with American Heritage Coating, Pack of 1 Iron",Home & Kitchen,Kitchen & HomeAppliances,Irons,850.0,15,4.1,7619.0,Budget,Medium Engagement,Low Performer
B078XFKBZL,Prestige Clean Home Water Purifier Cartridge,Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,600.0,6,3.8,2593.0,Budget,Medium Engagement,Low Performer
B01M265AAK,Morphy Richards Aristo 2000 Watts PTC Room Heater (White),Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,3711.0,17,4.3,356.0,Mid-Range,Low Engagement,Hidden Gem
B0B694PXQJ,"Gadgetronics Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking (10 KGs,1 Year Warranty & Batteries Included)",Home & Kitchen,Kitchen & HomeAppliances,DigitalScales,799.0,73,4.5,63.0,Budget,Low Engagement,Hidden Gem
B00B3VFJY2,"HUL Pureit Germkill kit for Advanced 23 L water purifier - 3000 L Capacity, Sand, Multicolour",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,980.0,0,4.2,4740.0,Budget,Medium Engagement,Hidden Gem
B08W9BK4MD,"Tom & Jerry Folding Laundry Basket for Clothes with Lid & Handle, Toys Organiser, 75 Litre, Green",Home & Kitchen,HomeStorage & Organization,SprayBottles,351.0,61,3.9,296.0,Budget,Low Engagement,Low Performer
B09X5HD5T1,"Ikea Little Loved Corner PRODUKT Milk-frother, Coffee/Tea Frother, Handheld Milk Wand Mixer Frother, Black",Home & Kitchen,Kitchen & HomeAppliances,MeasuringSpoons,229.0,54,3.5,185.0,Budget,Low Engagement,Low Performer
B08H6B3G96,"Philips EasySpeed Plus Steam Iron GC2147/30-2400W, Quick Heat up with up to 30 g/min steam, 150g steam Boost, Scratch Resistant Ceramic Soleplate, Vertical steam, Drip-Stop",Home & Kitchen,Kitchen & HomeAppliances,Irons,3349.0,16,4.3,1954.0,Mid-Range,Medium Engagement,Hidden Gem
B09N3BFP4M,"Bajaj New Shakti Neo Plus 15 Litre 4 Star Rated Storage Water Heater (Geyser) with Multiple Safety System, White",Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,5499.0,52,3.9,959.0,Premium,Low Engagement,Low Performer
B09DSQXCM8,"House of Quirk Reusable Sticky Picker Cleaner Easy-Tear Sheets Travel Pet Hair Lint Rollers Brush (10cm Sheet, Set of 3 Rolls, 180 Sheets, 60 Sheets Each roll Lint Roller Remover, Multicolour)",Home & Kitchen,Kitchen & HomeAppliances,LintShavers,299.0,40,3.9,1015.0,Budget,Medium Engagement,Low Performer
B01M69WCZ6,"Allin Exporters J66 Ultrasonic Humidifier Cool Mist Air Purifier for Dryness, Cold & Cough Large Capacity for Room, Baby, Plants, Bedroom (2.4 L) (1 Year Warranty)",Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,2249.0,37,4.0,3973.0,Mid-Range,Medium Engagement,Low Performer
B0BM9H2NY9,Multifunctional 2 in 1 Electric Egg Boiling Steamer Egg Frying Pan Egg Boiler Electric Automatic Off with Egg Boiler Machine Non-Stick Electric Egg Frying Pan-Tiger Woods (Multy),Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,699.0,56,4.7,2300.0,Budget,Medium Engagement,Hidden Gem
B099FDW2ZF,"Maharaja Whiteline Nano Carbon Neo, 500 Watts Room Heater (Black, White), Standard (5200100986)",Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,1235.0,18,4.1,203.0,Mid-Range,Low Engagement,Low Performer
B0B935YNR7,"KENT Electric Chopper-B for Kitchen 250 Watt | Chop, Mince, Puree, Whisk, 400 ml Capacity | Stainless Steel Double Chopping Blades | Transparent Chopping Bowl | Anti-Skid | One Touch Operation | Black",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,1349.0,55,3.8,441.0,Mid-Range,Low Engagement,Low Performer
B07JGCGNDG,Crompton Amica 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Installation (White),Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,6800.0,41,4.1,10308.0,Premium,High Engagement,Low Performer
B08L12N5H1,"Eureka Forbes car Vac 100 Watts Powerful Suction Vacuum Cleaner with Washable HEPA Filter, 3 Accessories,Compact,Light Weight & Easy to use (Black and Red)",Home & Kitchen,Kitchen & HomeAppliances,Vacuums,2099.0,16,4.040715883668904,992.0,Mid-Range,Low Engagement,Low Performer
B07GWTWFS2,"KENT 16025 Sandwich Grill 700W | Non-Toxic Ceramic Coating | Automatic Temperature Cut-off with LED Indicator | Adjustable Height Control, Metallic Silver, Standard",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,1699.0,14,4.1,4716.0,Mid-Range,Medium Engagement,Low Performer
B09KRHXTLN,"Candes Gloster All in One Silent Blower Fan Room Heater Ideal for Small and Medium Area, 2000 Watts (White)",Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,1069.0,37,3.9,313.0,Mid-Range,Low Engagement,Low Performer
B09H34V36W,"Inalsa Electric Fan Heater Hotty - 2000 Watts Variable Temperature Control Cool/Warm/Hot Air Selector | Over Heat Protection | ISI Certification, White",Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,1349.0,46,3.8,166.0,Mid-Range,Low Engagement,Low Performer
B09J2QCKKM,Havells Zella Flap Auto Immersion Rod 1500 Watts,Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,1499.0,57,4.1,303.0,Mid-Range,Low Engagement,Low Performer
B09XRBJ94N,"iBELL SM1301 3-in-1 Sandwich Maker with Detachable Plates for Toast / Waffle / Grill , 750 Watt (Black)",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,2092.0,55,4.3,562.0,Mid-Range,Low Engagement,Hidden Gem
B07SLNG3LW,"Inalsa Vacuum Cleaner Wet and Dry Micro WD10 with 3in1 Multifunction Wet/Dry/Blowing| 14KPA Suction and Impact Resistant Polymer Tank,(Yellow/Black)",Home & Kitchen,Kitchen & HomeAppliances,Vacuums,3859.0,63,3.9,8095.0,Mid-Range,Medium Engagement,Mass but Risky
B0BNDGL26T,"MR. BRAND Portable USB Juicer Electric USB Juice Maker Mixer Bottle Blender Grinder Mixer,6 Blades Rechargeable Bottle with (Multi color) (MULTI MIXER 6 BLED)",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,499.0,77,2.8,109.0,Budget,Low Engagement,Low Performer
B095PWLLY6,Crompton Hill Briz Deco 1200mm (48 inch) High Speed Designer Ceiling Fan (Smoked Brown),Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,1804.0,24,4.0,15382.0,Mid-Range,High Engagement,Low Performer
B07Y9PY6Y1,"Sujata Powermatic Plus, Juicer Mixer Grinder with Chutney Jar, 900 Watts, 3 Jars (White)",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,6525.0,26,4.5,5137.0,Premium,Medium Engagement,Star Product
B0BJ966M5K,Aquadpure Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Water Purifier with Copper Charge Technology black & copper Best For Home and Office (Made In India),Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,4999.0,80,4.6,124.0,Mid-Range,Low Engagement,Hidden Gem
B086GVRP63,Amazon Basics 650 Watt Drip Coffee Maker with Borosilicate Carafe,Home & Kitchen,Kitchen & HomeAppliances,MeasuringSpoons,1189.0,50,4.1,618.0,Mid-Range,Low Engagement,Low Performer
B08MVXPTDG,"Crompton Insta Delight Fan Circulator Room Heater with 3 Heat Settings (Slate Grey & Black, 2000 Watt)",Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,2590.0,38,4.1,63.0,Mid-Range,Low Engagement,Low Performer
B0BMZ6SY89,!!HANEUL!!1000 Watt/2000-Watt Room Heater!! Fan Heater!!Pure White!!HN-2500!!Made in India!!Thermoset!!,Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,899.0,44,3.4,15.0,Budget,Low Engagement,Low Performer
B09P1MFKG1,"Melbon VM-905 2000-Watt Room Heater (ISI Certified, White Color) Ideal Electric Fan Heater for Small to Medium Room/Area (Plastic Body)",Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,998.0,67,4.6,9.0,Budget,Low Engagement,Hidden Gem
B01LY9W8AF,"Cello Eliza Plastic Laundry Bag/Basket, 50 litres, Light Grey",Home & Kitchen,HomeStorage & Organization,SprayBottles,998.06,22,4.2,7274.0,Budget,Medium Engagement,Star Product
B07ZJND9B9,ACTIVA 1200 MM HIGH SPEED 390 RPM BEE APPROVED 5 STAR RATED APSRA CEILING FAN BROWN 2 Years Warranty,Home & Kitchen,"Heating,Cooling & AirQuality",ElectricKettles,1099.0,45,3.9,5911.0,Mid-Range,Medium Engagement,Mass but Risky
B0B2CWRDB1,Shakti Technology S5 High Pressure Car Washer Machine 1900 Watts and Pressure 125 Bar with 10 Meter Hose Pipe,Home & Kitchen,Kitchen & HomeAppliances,Irons,5999.0,40,4.2,170.0,Premium,Low Engagement,Hidden Gem
B072NCN9M4,"AMERICAN MICRONIC- Imported Wet & Dry Vacuum Cleaner, 21 Litre Stainless Steel with Blower & HEPA filter, 1600 Watts 100% Copper Motor 28 KPa suction with washable reusable dust bag (Red/Black/Steel)-AMI-VCD21-1600WDx",Home & Kitchen,Kitchen & HomeAppliances,Vacuums,8886.0,25,4.2,3065.0,Premium,Medium Engagement,Hidden Gem
B08SKZ2RMG,"Demokrazy New Nova Lint Cum Fuzz Remover for All Woolens Sweaters, Blankets, Jackets Remover Pill Remover from Carpets, Curtains (Pack of 1)",Home & Kitchen,Kitchen & HomeAppliances,LintShavers,475.0,52,4.1,1021.0,Budget,Medium Engagement,Low Performer
B0B53DS4TF,"Instant Pot Air Fryer, Vortex 2QT, Touch Control Panel, 360° EvenCrisp™ Technology, Uses 95 % less Oil, 4-in-1 Appliance: Air Fry, Roast, Bake, Reheat (Vortex 1.97Litre, Black)",Home & Kitchen,Kitchen & HomeAppliances,AirFryers,4995.0,75,4.8,3964.0,Mid-Range,Medium Engagement,Hidden Gem
B08BJN4MP3,HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L Water Purifier,Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,13999.0,44,4.4,8948.0,Premium,Medium Engagement,Star Product
B0BCYQY9X5,"Livpure Glo Star RO+UV+UF+Mineraliser - 7 L Storage Tank, 15 LPH Water Purifier for Home, Black",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,8499.0,48,4.3,97.0,Premium,Low Engagement,Hidden Gem
B009UORDX4,"Philips Hi113 1000-Watt Plastic Body Ptfe Coating Dry Iron, Pack of 1",Home & Kitchen,Kitchen & HomeAppliances,Irons,949.0,3,4.3,7223.0,Budget,Medium Engagement,Star Product
B08VGDBF3B,Kuber Industries Round Non Woven Fabric Foldable Laundry Basket|Toy Storage Basket|Cloth Storage Basket With Handles| Capicity 45 Ltr (Grey & Black)-KUBMART11446,Home & Kitchen,HomeStorage & Organization,SprayBottles,395.0,21,4.0,330.0,Budget,Low Engagement,Low Performer
B012ELCYUG,"Preethi MGA-502 0.4-Litre Grind and Store Jar (White), stainless steel, Set of 1",Home & Kitchen,Kitchen & HomeAppliances,StandMixerAccessories,635.0,0,4.3,4570.0,Budget,Medium Engagement,Hidden Gem
B07S9M8YTY,"Usha Aurora 1000 W Dry Iron with Innovative Tail Light Indicator, Weilburger Soleplate (White & Grey)",Home & Kitchen,Kitchen & HomeAppliances,Irons,717.0,48,4.0,4867.0,Budget,Medium Engagement,Low Performer
B0B19VJXQZ,"ECOVACS DEEBOT N8 2-in-1 Robotic Vacuum Cleaner, 2022 New Launch, Most Powerful Suction, Covers 2000+ Sq. Ft in One Charge, Advanced dToF Technology with OZMO Mopping (DEEBOT N8) - White",Home & Kitchen,Kitchen & HomeAppliances,Vacuums,27900.0,53,4.4,5298.0,Premium,Medium Engagement,Star Product
B00SMFPJG0,"Kent Gold, Optima, Gold+ Spare Kit",Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,649.0,3,4.1,7786.0,Budget,Medium Engagement,Low Performer
B0BHYLCL19,AVNISH Tap Water Purifier Filter Faucet 6 Layer Carbon Activated Dust Chlorine Remover Water Softener for Drinking Cartridge Alkaline Taps for Kitchen Sink Bathroom Wash Basin (6-Layer Filtration),Home & Kitchen,Kitchen & HomeAppliances,ElectricKettles,193.0,52,3.6,37.0,Budget,Low Engagement,Low Performer
